sample_id,run_id,medium,medium_id,sequence,phase,phase_name,phase_id,voltage,voltage_class,frame,time_ms,time_s,drive_freq_hz,cycle_phase_rad,sin_phase,cos_phase,v_applied,v_abs,angle_deg,angle_rad,delta_angle,direction,direction_id,amp_deg_model,tau_stim_s_model,tau_relax_s_model,noise_std_deg_model,img_relpath,img_filename,img_path,split
AIR__seq778__2.100V__S__f07,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,-1.7730886435542312,1.7730886435542312,-15.086388270628294,-0.2633071475567171,-11.599035469976718,neg,0,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f07.png,train
AIR__seq778__2.100V__S__f08,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,-2.0834408727604035,2.0834408727604035,-14.435582997425344,-0.2519484527499844,0.6508052732029501,neg,0,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f08.png,train
AIR__seq778__2.100V__S__f09,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,-1.437548922450247,1.437548922450247,-1.0710097245352967,-0.018692646014018426,13.364573272890048,neg,0,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f09.png,train
AIR__seq778__2.100V__S__f10,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,-0.1318600910115597,0.1318600910115597,12.82258842846163,0.22379638670478083,13.893598152996926,pos,2,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f10.png,train
AIR__seq778__2.100V__S__f11,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,1.2343490298141933,1.2343490298141933,20.04004308458236,0.3497647340674827,7.217454656120731,pos,2,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f11.png,train
AIR__seq778__2.100V__S__f12,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,2.0340246383701253,2.0340246383701253,19.538861103028758,0.3410174583377028,-0.5011819815536036,pos,2,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f12.png,train
AIR__seq778__2.100V__S__f13,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,1.9001368101786422,1.9001368101786422,12.871149913391337,0.2246439445064618,-6.667711189637421,pos,2,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f13.png,train
AIR__seq778__2.100V__S__f14,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,0.8941365122866552,0.8941365122866552,1.3924553005580693,0.024302929681585546,-11.478694612833268,pos,2,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f14.png,train
AIR__seq778__2.100V__S__f15,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,-0.522248763046195,0.522248763046195,-12.414258036896825,-0.2166696769360173,-13.806713337454894,neg,0,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f15.png,train
AIR__seq778__2.100V__S__f16,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,16,7500,7.5,0.22,10.367255756846317,-0.8090169943749472,-0.5877852522924735,-1.6989356881873892,1.6989356881873892,-21.94332951451755,-0.3829833488783801,-9.529071477620725,neg,0,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f16.png,f16.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f16.png,train
AIR__seq778__2.100V__S__f17,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,17,8000,8.0,0.22,11.058406140636071,-0.9980267284282716,0.0627905195293126,-2.0958561296993703,2.0958561296993703,-19.70418584360064,-0.3439029193956876,2.23914367091691,neg,0,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f17.png,f17.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f17.png,train
AIR__seq778__2.100V__S__f18,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,18,8500,8.5,0.22,11.749556524425826,-0.7289686274214123,0.6845471059286878,-1.530834117584966,1.530834117584966,-7.097409612749456,-0.12387316610517372,12.606776230851185,neg,0,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f18.png,f18.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f18.png,train
AIR__seq778__2.100V__S__f19,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,19,9000,9.0,0.22,12.44070690821558,-0.12533323356430578,0.9921147013144777,-0.26319979048504216,0.26319979048504216,7.458651544450694,0.13017802720962482,14.556061157200151,pos,2,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f19.png,f19.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f19.png,train
AIR__seq778__2.100V__S__f20,AIR__seq778__2.100V__S,AIR,1,778,S,Stimulus,1,2.1,0,20,9500,9.5,0.22,13.131857292005336,0.5358267949789964,0.8443279255020152,1.1252362694558926,1.1252362694558926,19.524700076688877,0.34077030180261025,12.066048532238183,pos,2,41.616176525852005,1.3,3.136,2.6007089003556767,AIR__seq778__2.100V__S/f20.png,f20.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq778__2.100V__S/f20.png,train
AIR__seq780__4.500V__R__f01,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,1,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,20.16690562231314,0.35197890304832036,0.0,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f01.png,f01.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f01.png,test
AIR__seq780__4.500V__R__f02,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,0.0,0.0,18.204850758629078,0.3177345855722649,-1.9620548636840631,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f02.png,test
AIR__seq780__4.500V__R__f03,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,0.0,0.0,15.659011944192297,0.27330131603527413,-2.545838814436781,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f03.png,test
AIR__seq780__4.500V__R__f04,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,0.0,0.0,12.8702681788405,0.22462855533542112,-2.788743765351798,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f04.png,test
AIR__seq780__4.500V__R__f05,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,0.0,0.0,10.522130613645547,0.18364582353300618,-2.3481375651949516,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f05.png,test
AIR__seq780__4.500V__R__f06,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,0.0,0.0,8.74003473300044,0.15254238282952118,-1.782095880645107,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f06.png,test
AIR__seq780__4.500V__R__f07,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,0.0,0.0,7.6217711177460945,0.13302500083807775,-1.118263615254346,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f07.png,test
AIR__seq780__4.500V__R__f08,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,0.0,0.0,6.337611776118822,0.11061219220643918,-1.284159341627272,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f08.png,test
AIR__seq780__4.500V__R__f09,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,0.0,0.0,5.614834449892542,0.09799734810502943,-0.7227773262262804,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f09.png,test
AIR__seq780__4.500V__R__f10,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,0.0,0.0,5.132904545083574,0.08958608450229008,-0.48192990480896825,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f10.png,test
AIR__seq780__4.500V__R__f11,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,0.0,0.0,4.6031125776932384,0.0803394703207103,-0.5297919673903353,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f11.png,test
AIR__seq780__4.500V__R__f12,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,0.0,0.0,3.842000249546077,0.06705555421702282,-0.7611123281471612,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f12.png,test
AIR__seq780__4.500V__R__f13,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,0.0,0.0,3.2328503077503195,0.05642388209435503,-0.6091499417957578,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f13.png,test
AIR__seq780__4.500V__R__f14,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,0.0,0.0,2.5819144752643384,0.045062908598264395,-0.6509358324859811,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f14.png,test
AIR__seq780__4.500V__R__f15,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,0.0,0.0,2.4765217245582023,0.043223458090708745,-0.10539275070613607,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f15.png,test
AIR__seq780__4.500V__R__f16,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,16,7500,7.5,0.22,10.367255756846317,-0.8090169943749472,-0.5877852522924735,0.0,0.0,1.9959336932568235,0.03483561459882211,-0.48058803130137884,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f16.png,f16.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f16.png,test
AIR__seq780__4.500V__R__f17,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,17,8000,8.0,0.22,11.058406140636071,-0.9980267284282716,0.0627905195293126,0.0,0.0,1.9753836069574537,0.03447694793132913,-0.02055008629936972,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f17.png,f17.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f17.png,test
AIR__seq780__4.500V__R__f18,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,18,8500,8.5,0.22,11.749556524425826,-0.7289686274214123,0.6845471059286878,0.0,0.0,1.38921894317704,0.024246444589515363,-0.5861646637804137,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f18.png,f18.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f18.png,test
AIR__seq780__4.500V__R__f19,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,19,9000,9.0,0.22,12.44070690821558,-0.12533323356430578,0.9921147013144777,0.0,0.0,1.3662924292928598,0.023846301436232224,-0.022926513884180322,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f19.png,f19.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f19.png,test
AIR__seq780__4.500V__R__f20,AIR__seq780__4.500V__R,AIR,1,780,R,Relaxation,0,4.5,6,20,9500,9.5,0.22,13.131857292005336,0.5358267949789964,0.8443279255020152,0.0,0.0,1.405629806219882,0.02453286818270681,0.039337376927022216,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__R/f20.png,f20.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__R/f20.png,test
AIR__seq780__4.500V__S__f01,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,1,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,50.99827965623466,0.8900878928541367,0.0,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f01.png,f01.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f01.png,train
AIR__seq780__4.500V__S__f02,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,2.868407953869103,2.868407953869103,55.83286030014408,0.9744672430435436,4.834580643909419,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f02.png,train
AIR__seq780__4.500V__S__f03,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,4.420292628279099,4.420292628279099,55.724500574461906,0.9725760090538319,-0.10835972568217045,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f03.png,train
AIR__seq780__4.500V__S__f04,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,3.9433800601973865,3.9433800601973865,48.46872863229691,0.845938898889229,-7.255771942164998,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f04.png,train
AIR__seq780__4.500V__S__f05,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,1.6565604870810517,1.6565604870810517,33.02215596203064,0.5763453476445103,-15.44657267026627,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f05.png,train
AIR__seq780__4.500V__S__f06,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,-1.3905764746872629,1.3905764746872629,8.464715607766916,0.14773715760048559,-24.557440354263722,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f06.png,train
AIR__seq780__4.500V__S__f07,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,-3.7994756647590666,3.7994756647590666,-17.03065194104868,-0.2972409501324627,-25.495367548815597,neg,0,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f07.png,train
AIR__seq780__4.500V__S__f08,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,-4.464516155915151,4.464516155915151,-29.669980928059374,-0.517838856198559,-12.639328987010693,neg,0,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f08.png,train
AIR__seq780__4.500V__S__f09,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,-3.0804619766791004,3.0804619766791004,-21.757579356959475,-0.37974139704289345,7.912401571099899,neg,0,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f09.png,train
AIR__seq780__4.500V__S__f10,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,-0.2825573378819137,0.2825573378819137,5.068125273017942,0.08845547291769962,26.825704629977416,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f10.png,train
AIR__seq780__4.500V__S__f11,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,2.6450336353161283,2.6450336353161283,29.20604603719828,0.5097416648381523,24.13792076418034,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f11.png,train
AIR__seq780__4.500V__S__f12,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,4.358624225078839,4.358624225078839,37.72156806308235,0.6583655617159271,8.51552202588407,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f12.png,train
AIR__seq780__4.500V__S__f13,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,4.07172173609709,4.07172173609709,34.38694304878544,0.6001653758970831,-3.334625014296911,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f13.png,train
AIR__seq780__4.500V__S__f14,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,1.9160068120428326,1.9160068120428326,20.279921200502674,0.35395139699377276,-14.107021848282766,pos,2,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f14.png,train
AIR__seq780__4.500V__S__f15,AIR__seq780__4.500V__S,AIR,1,780,S,Stimulus,1,4.5,6,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,-1.1191044922418465,1.1191044922418465,-11.047854801233106,-0.1928214415637814,-31.327776001735778,neg,0,75.9079950284633,1.3,3.136,3.093387430257568,AIR__seq780__4.500V__S/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq780__4.500V__S/f15.png,train
